a,b,c,d
B,C,I,H
B,C,I,H
B,C,I,H
B,C,I,H
B,C,I,H
B,C,I,H
B,C,I,H
B,D,G,H
B,D,G,H
B,D,G,H
B,D,G,H
B,D,G,H
B,D,G,H
B,D,G,H
B,D,G,H
B,D,H,H
B,D,H,H
B,D,H,H
B,D,H,H
B,D,H,H
B,D,H,H
B,D,H,H
B,D,H,H
A,D,H,H
A,D,H,H
A,D,H,H
A,D,H,H
A,D,H,H
A,D,H,H
A,D,H,H
A,D,H,H
B,F,I,I
B,F,I,I
B,F,I,I
B,F,I,I
B,F,I,I
B,F,I,I
B,F,I,I
B,F,I,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
D,D,H,I
D,D,H,I
D,D,H,I
D,D,H,I
D,D,H,I
D,D,H,I
D,D,H,I
D,D,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
E,C,H,I
E,C,H,I
E,C,H,I
E,C,H,I
E,C,H,I
E,C,H,I
E,C,H,I
E,C,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
C,D,I,I
C,D,I,I
C,D,I,I
C,D,I,I
C,D,I,I
C,D,I,I
C,D,I,I
C,D,I,I
B,C,I,I
B,C,I,I
B,C,I,I
B,C,I,I
B,C,I,I
B,C,I,I
B,C,I,I
B,C,I,I
C,C,J,I
C,C,J,I
C,C,J,I
C,C,J,I
C,C,J,I
C,C,J,I
C,C,J,I
C,C,J,I
C,C,J,I
C,C,J,I
C,C,J,I
C,C,J,I
C,C,J,I
C,C,J,I
C,C,J,I
C,C,J,I
C,C,I,G
C,C,I,G
C,C,I,G
C,C,I,G
C,C,I,G
C,C,I,G
C,C,I,G
C,C,I,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,H,J,G
C,H,J,G
C,H,J,G
C,H,J,G
C,H,J,G
C,H,J,G
C,H,J,G
C,H,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,H,G,G
C,H,G,G
C,H,G,G
C,H,G,G
C,H,G,G
C,H,G,G
C,H,G,G
C,H,G,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
E,G,K,G
E,G,K,G
E,G,K,G
E,G,K,G
E,G,K,G
E,G,K,G
E,G,K,G
E,G,K,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,G,G
C,G,G,G
C,G,G,G
C,G,G,G
C,G,G,G
C,G,G,G
C,G,G,G
C,G,G,G
C,D,J,I
C,D,J,I
C,D,J,I
C,D,J,I
C,D,J,I
C,D,J,I
C,D,J,I
C,D,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,D,J,I
C,D,J,I
C,D,J,I
C,D,J,I
C,D,J,I
C,D,J,I
C,D,J,I
C,D,J,I
C,D,J,I
C,D,J,I
C,D,J,I
C,D,J,I
C,D,J,I
C,D,J,I
C,D,J,I
C,D,J,I
B,G,J,I
B,G,J,I
B,G,J,I
B,G,J,I
B,G,J,I
B,G,J,I
B,G,J,I
B,G,J,I
C,G,H,I
C,G,H,I
C,G,H,I
C,G,H,I
C,G,H,I
C,G,H,I
C,G,H,I
C,G,H,I
F,G,J,I
F,G,J,I
F,G,J,I
F,G,J,I
F,G,J,I
F,G,J,I
F,G,J,I
F,G,J,I
A,G,J,I
A,G,J,I
A,G,J,I
A,G,J,I
A,G,J,I
A,G,J,I
A,G,J,I
A,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
E,G,I,I
E,G,I,I
E,G,I,I
E,G,I,I
E,G,I,I
E,G,I,I
E,G,I,I
E,G,I,I
D,G,J,L
D,G,J,L
D,G,J,L
D,G,J,L
D,G,J,L
D,G,J,L
D,G,J,L
D,G,J,L
D,C,J,L
D,C,J,L
D,C,J,L
D,C,J,L
D,C,J,L
D,C,J,L
D,C,J,L
D,C,J,L
D,C,G,L
D,C,G,L
D,C,G,L
D,C,G,L
D,C,G,L
D,C,G,L
D,C,G,L
D,C,G,L
B,D,H,L
B,D,H,L
B,D,H,L
B,D,H,L
B,D,H,L
B,D,H,L
B,D,H,L
B,D,H,L
D,C,K,L
D,C,K,L
D,C,K,L
D,C,K,L
D,C,K,L
D,C,K,L
D,C,K,L
D,C,K,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,C,H,L
E,C,H,L
E,C,H,L
E,C,H,L
E,C,H,L
E,C,H,L
E,C,H,L
E,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,G,K,L
D,G,K,L
D,G,K,L
D,G,K,L
D,G,K,L
D,G,K,L
D,G,K,L
D,G,K,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
E,C,H,L
E,C,H,L
E,C,H,L
E,C,H,L
E,C,H,L
E,C,H,L
E,C,H,L
E,C,H,L
C,C,H,L
C,C,H,L
C,C,H,L
C,C,H,L
C,C,H,L
C,C,H,L
C,C,H,L
C,C,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,G,L
E,G,G,L
E,G,G,L
E,G,G,L
E,G,G,L
E,G,G,L
E,G,G,L
E,G,G,L
C,G,H,L
C,G,H,L
C,G,H,L
C,G,H,L
C,G,H,L
C,G,H,L
C,G,H,L
C,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,J,K
E,G,J,K
E,G,J,K
E,G,J,K
E,G,J,K
E,G,J,K
E,G,J,K
E,G,J,K
E,G,H,K
E,G,H,K
E,G,H,K
E,G,H,K
E,G,H,K
E,G,H,K
E,G,H,K
E,G,H,K
B,F,K,K
B,F,K,K
B,F,K,K
B,F,K,K
B,F,K,K
B,F,K,K
B,F,K,K
B,F,K,K
E,G,H,K
E,G,H,K
E,G,H,K
E,G,H,K
E,G,H,K
E,G,H,K
E,G,H,K
E,G,H,K
E,G,G,K
E,G,G,K
E,G,G,K
E,G,G,K
E,G,G,K
E,G,G,K
E,G,G,K
E,G,G,K
D,G,H,G
D,G,H,G
D,G,H,G
D,G,H,G
D,G,H,G
D,G,H,G
D,G,H,G
D,G,H,G
D,H,H,G
D,H,H,G
D,H,H,G
D,H,H,G
D,H,H,G
D,H,H,G
D,H,H,G
D,H,H,G
D,C,J,G
D,C,J,G
D,C,J,G
D,C,J,G
D,C,J,G
D,C,J,G
D,C,J,G
D,C,J,G
B,H,G,G
B,H,G,G
B,H,G,G
B,H,G,G
B,H,G,G
B,H,G,G
B,H,G,G
B,H,G,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,F,G,G
D,F,G,G
D,F,G,G
D,F,G,G
D,F,G,G
D,F,G,G
D,F,G,G
D,F,G,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,C,J,I
D,C,J,I
D,C,J,I
D,C,J,I
D,C,J,I
D,C,J,I
D,C,J,I
D,C,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
E,F,J,I
E,F,J,I
E,F,J,I
E,F,J,I
E,F,J,I
E,F,J,I
E,F,J,I
E,F,J,I
A,H,G,I
A,H,G,I
A,H,G,I
A,H,G,I
A,H,G,I
A,H,G,I
A,H,G,I
A,H,G,I
D,D,J,I
D,D,J,I
D,D,J,I
D,D,J,I
D,D,J,I
D,D,J,I
D,D,J,I
D,D,J,I
A,H,I,L
A,H,I,L
A,H,I,L
A,H,I,L
A,H,I,L
A,H,I,L
A,H,I,L
A,H,I,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
C,H,J,L
C,H,J,L
C,H,J,L
C,H,J,L
C,H,J,L
C,H,J,L
C,H,J,L
C,H,J,L
C,H,J,L
C,H,J,L
C,H,J,L
C,H,J,L
C,H,J,L
C,H,J,L
C,H,J,L
C,H,J,L
A,G,H,L
A,G,H,L
A,G,H,L
A,G,H,L
A,G,H,L
A,G,H,L
A,G,H,L
A,G,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
D,H,H,L
D,H,H,L
D,H,H,L
D,H,H,L
D,H,H,L
D,H,H,L
D,H,H,L
D,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
B,H,H,L
B,H,H,L
B,H,H,L
B,H,H,L
B,H,H,L
B,H,H,L
B,H,H,L
B,H,H,L
C,F,H,L
C,F,H,L
C,F,H,L
C,F,H,L
C,F,H,L
C,F,H,L
C,F,H,L
C,F,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,C,G,L
C,C,G,L
C,C,G,L
C,C,G,L
C,C,G,L
C,C,G,L
C,C,G,L
C,C,G,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
C,H,G,L
C,H,G,L
C,H,G,L
C,H,G,L
C,H,G,L
C,H,G,L
C,H,G,L
C,H,G,L
A,H,J,L
A,H,J,L
A,H,J,L
A,H,J,L
A,H,J,L
A,H,J,L
A,H,J,L
A,H,J,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
F,H,H,K
F,H,H,K
F,H,H,K
F,H,H,K
F,H,H,K
F,H,H,K
F,H,H,K
F,H,H,K
C,F,H,K
C,F,H,K
C,F,H,K
C,F,H,K
C,F,H,K
C,F,H,K
C,F,H,K
C,F,H,K
A,H,H,K
A,H,H,K
A,H,H,K
A,H,H,K
A,H,H,K
A,H,H,K
A,H,H,K
A,H,H,K
B,H,J,K
B,H,J,K
B,H,J,K
B,H,J,K
B,H,J,K
B,H,J,K
B,H,J,K
B,H,J,K
B,C,I,K
B,C,I,K
B,C,I,K
B,C,I,K
B,C,I,K
B,C,I,K
B,C,I,K
B,C,I,K
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,G,I
B,D,G,I
B,D,G,I
B,D,G,I
B,D,G,I
B,D,G,I
B,D,G,I
B,D,G,I
B,C,H,I
B,C,H,I
B,C,H,I
B,C,H,I
B,C,H,I
B,C,H,I
B,C,H,I
B,C,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,F,H,I
B,F,H,I
B,F,H,I
B,F,H,I
B,F,H,I
B,F,H,I
B,F,H,I
B,F,H,I
B,F,H,I
B,F,H,I
B,F,H,I
B,F,H,I
B,F,H,I
B,F,H,I
B,F,H,I
B,F,H,I
F,D,I,I
F,D,I,I
F,D,I,I
F,D,I,I
F,D,I,I
F,D,I,I
F,D,I,I
F,D,I,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,F,I,I
B,F,I,I
B,F,I,I
B,F,I,I
B,F,I,I
B,F,I,I
B,F,I,I
B,F,I,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
F,D,H,I
F,D,H,I
F,D,H,I
F,D,H,I
F,D,H,I
F,D,H,I
F,D,H,I
F,D,H,I
F,C,H,I
F,C,H,I
F,C,H,I
F,C,H,I
F,C,H,I
F,C,H,I
F,C,H,I
F,C,H,I
A,D,I,I
A,D,I,I
A,D,I,I
A,D,I,I
A,D,I,I
A,D,I,I
A,D,I,I
A,D,I,I
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,D,G,H
A,D,G,H
A,D,G,H
A,D,G,H
A,D,G,H
A,D,G,H
A,D,G,H
A,D,G,H
D,C,G,H
D,C,G,H
D,C,G,H
D,C,G,H
D,C,G,H
D,C,G,H
D,C,G,H
D,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,D,H,H
B,D,H,H
B,D,H,H
B,D,H,H
B,D,H,H
B,D,H,H
B,D,H,H
B,D,H,H
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,G,I
B,D,G,I
B,D,G,I
B,D,G,I
B,D,G,I
B,D,G,I
B,D,G,I
B,D,G,I
C,D,H,I
C,D,H,I
C,D,H,I
C,D,H,I
C,D,H,I
C,D,H,I
C,D,H,I
C,D,H,I
C,D,H,I
C,D,H,I
C,D,H,I
C,D,H,I
C,D,H,I
C,D,H,I
C,D,H,I
C,D,H,I
C,C,H,I
C,C,H,I
C,C,H,I
C,C,H,I
C,C,H,I
C,C,H,I
C,C,H,I
C,C,H,I
C,D,G,I
C,D,G,I
C,D,G,I
C,D,G,I
C,D,G,I
C,D,G,I
C,D,G,I
C,D,G,I
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,H,G,H
C,H,G,H
C,H,G,H
C,H,G,H
C,H,G,H
C,H,G,H
C,H,G,H
C,H,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
A,F,G,H
A,F,G,H
A,F,G,H
A,F,G,H
A,F,G,H
A,F,G,H
A,F,G,H
A,F,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,D,G,H
B,D,G,H
B,D,G,H
B,D,G,H
B,D,G,H
B,D,G,H
B,D,G,H
B,D,G,H
B,D,G,H
B,D,G,H
B,D,G,H
B,D,G,H
B,D,G,H
B,D,G,H
B,D,G,H
B,D,G,H
B,D,H,H
B,D,H,H
B,D,H,H
B,D,H,H
B,D,H,H
B,D,H,H
B,D,H,H
B,D,H,H
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
C,D,H,I
C,D,H,I
C,D,H,I
C,D,H,I
C,D,H,I
C,D,H,I
C,D,H,I
C,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
E,G,H,I
E,G,H,I
E,G,H,I
E,G,H,I
E,G,H,I
E,G,H,I
E,G,H,I
E,G,H,I
A,C,J,I
A,C,J,I
A,C,J,I
A,C,J,I
A,C,J,I
A,C,J,I
A,C,J,I
A,C,J,I
A,C,H,I
A,C,H,I
A,C,H,I
A,C,H,I
A,C,H,I
A,C,H,I
A,C,H,I
A,C,H,I
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,G,I,H
A,G,I,H
A,G,I,H
A,G,I,H
A,G,I,H
A,G,I,H
A,G,I,H
A,G,I,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
D,C,G,H
D,C,G,H
D,C,G,H
D,C,G,H
D,C,G,H
D,C,G,H
D,C,G,H
D,C,G,H
A,H,G,H
A,H,G,H
A,H,G,H
A,H,G,H
A,H,G,H
A,H,G,H
A,H,G,H
A,H,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,I,H
A,C,I,H
A,C,I,H
A,C,I,H
A,C,I,H
A,C,I,H
A,C,I,H
A,C,I,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,D,G,H
A,D,G,H
A,D,G,H
A,D,G,H
A,D,G,H
A,D,G,H
A,D,G,H
A,D,G,H
A,C,H,H
A,C,H,H
A,C,H,H
A,C,H,H
A,C,H,H
A,C,H,H
A,C,H,H
A,C,H,H
E,C,G,H
E,C,G,H
E,C,G,H
E,C,G,H
E,C,G,H
E,C,G,H
E,C,G,H
E,C,G,H
E,C,G,H
E,C,G,H
E,C,G,H
E,C,G,H
E,C,G,H
E,C,G,H
E,C,G,H
E,C,G,H
A,C,H,H
A,C,H,H
A,C,H,H
A,C,H,H
A,C,H,H
A,C,H,H
A,C,H,H
A,C,H,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
D,C,G,H
D,C,G,H
D,C,G,H
D,C,G,H
D,C,G,H
D,C,G,H
D,C,G,H
D,C,G,H
B,F,G,H
B,F,G,H
B,F,G,H
B,F,G,H
B,F,G,H
B,F,G,H
B,F,G,H
B,F,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
B,G,H,H
B,G,H,H
B,G,H,H
B,G,H,H
B,G,H,H
B,G,H,H
B,G,H,H
B,G,H,H
B,D,G,H
B,D,G,H
B,D,G,H
B,D,G,H
B,D,G,H
B,D,G,H
B,D,G,H
B,D,G,H
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,I,I
B,D,I,I
B,D,I,I
B,D,I,I
B,D,I,I
B,D,I,I
B,D,I,I
B,D,I,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,C,K,I
B,C,K,I
B,C,K,I
B,C,K,I
B,C,K,I
B,C,K,I
B,C,K,I
B,C,K,I
B,D,G,I
B,D,G,I
B,D,G,I
B,D,G,I
B,D,G,I
B,D,G,I
B,D,G,I
B,D,G,I
B,D,J,I
B,D,J,I
B,D,J,I
B,D,J,I
B,D,J,I
B,D,J,I
B,D,J,I
B,D,J,I
B,D,J,I
B,D,J,I
B,D,J,I
B,D,J,I
B,D,J,I
B,D,J,I
B,D,J,I
B,D,J,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
F,D,H,I
F,D,H,I
F,D,H,I
F,D,H,I
F,D,H,I
F,D,H,I
F,D,H,I
F,D,H,I
C,G,K,I
C,G,K,I
C,G,K,I
C,G,K,I
C,G,K,I
C,G,K,I
C,G,K,I
C,G,K,I
C,G,H,I
C,G,H,I
C,G,H,I
C,G,H,I
C,G,H,I
C,G,H,I
C,G,H,I
C,G,H,I
C,D,K,I
C,D,K,I
C,D,K,I
C,D,K,I
C,D,K,I
C,D,K,I
C,D,K,I
C,D,K,I
C,G,K,I
C,G,K,I
C,G,K,I
C,G,K,I
C,G,K,I
C,G,K,I
C,G,K,I
C,G,K,I
C,H,K,J
C,H,K,J
C,H,K,J
C,H,K,J
C,H,K,J
C,H,K,J
C,H,K,J
C,H,K,J
C,H,K,J
C,H,K,J
C,H,K,J
C,H,K,J
C,H,K,J
C,H,K,J
