a,b,c
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
A,H,H
C,C,H
C,H,H
B,H,H
C,H,H
B,H,H
B,H,H
B,H,H
B,D,H
B,D,H
B,D,H
B,D,H
B,C,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,J
B,C,H
B,F,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,H,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,H,H
B,D,H
B,D,G
B,D,H
B,F,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,K
B,D,H
E,D,G
B,D,H
B,F,H
B,D,H
C,G,H
B,D,H
B,D,H
B,D,G
B,D,H
B,F,H
B,D,H
B,D,H
A,D,H
B,D,H
B,D,H
B,C,H
B,D,H
B,C,H
B,D,H
B,D,H
A,D,K
A,D,H
A,D,H
A,D,H
A,C,H
A,C,H
A,C,H
B,C,G
A,C,H
A,C,G
A,H,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,F,G
A,C,G
A,C,G
A,C,G
E,C,G
E,C,G
A,C,G
A,C,G
A,C,H
A,C,K
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,G,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,I
E,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
C,C,G
A,C,G
A,C,G
A,C,G
B,C,G
B,C,G
B,C,G
B,C,G
B,C,J
B,D,G
B,D,G
B,D,G
B,D,G
B,D,G
A,D,H
C,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,G
B,D,H
B,D,G
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
A,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,H,J
B,D,H
B,D,H
B,F,H
B,D,H
B,D,H
E,G,H
B,D,H
B,D,G
B,D,H
B,D,H
B,D,H
C,D,H
B,D,H
B,D,G
B,D,H
C,D,H
C,D,H
C,G,H
C,D,H
C,D,H
C,C,H
C,C,H
C,C,H
C,C,H
C,C,J
C,H,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,I
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,G,G
C,C,G
C,G,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,K
C,G,G
C,C,G
C,C,G
A,C,G
C,C,G
C,F,I
C,C,G
B,C,G
B,C,G
B,C,G
B,C,G
B,C,G
B,D,G
B,D,G
B,D,G
B,D,G
B,D,G
B,D,H
B,D,H
D,C,H
B,D,H
B,D,H
B,D,I
F,D,H
B,D,H
B,D,H
B,D,J
F,D,H
A,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,F,H
B,D,H
B,D,J
B,D,H
B,D,H
B,D,H
B,C,H
B,D,K
B,D,H
B,D,H
C,D,H
B,D,H
B,D,H
B,D,H
B,D,I
B,D,H
B,C,H
B,D,H
B,D,H
B,D,H
B,D,H
B,H,H
A,D,H
A,D,H
A,D,J
A,D,H
A,D,H
A,C,H
A,C,H
A,C,H
D,C,H
A,G,H
A,C,G
A,C,G
A,H,G
A,C,G
A,C,G
E,C,G
D,C,G
C,C,G
A,D,G
D,C,J
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,K
A,C,G
A,C,G
A,C,G
F,C,G
A,C,G
A,C,G
A,D,G
A,C,G
A,D,G
A,F,G
A,C,G
A,C,G
A,C,G
E,C,G
A,F,G
A,C,G
A,C,G
A,C,G
A,C,G
F,C,G
A,C,G
