a,b,c,d
A,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,G,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
B,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
E,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,H,I,K
D,F,I,K
D,F,I,K
E,F,I,K
E,F,I,K
E,F,I,K
E,F,I,K
E,D,I,K
E,C,I,K
D,C,K,K
E,C,I,K
E,C,I,K
E,C,K,K
E,C,J,K
E,C,K,K
E,D,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,H,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
A,C,K,K
E,C,K,K
E,G,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,F,K,K
E,C,K,K
E,G,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
D,C,K,K
C,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,I,K
E,C,K,K
E,H,K,K
E,C,K,K
F,C,I,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
C,D,K,K
E,C,K,K
E,C,K,K
E,C,G,K
E,C,I,K
E,C,G,K
E,C,K,K
E,C,K,K
B,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
B,C,K,K
E,C,K,K
C,C,K,K
E,C,K,K
A,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
F,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
C,C,K,K
E,C,K,K
E,C,J,K
E,C,K,K
E,D,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,I,K
E,C,K,K
C,C,K,K
C,H,K,K
C,C,K,K
C,C,K,K
C,C,H,K
C,G,K,K
C,G,K,K
C,G,K,K
C,G,K,K
C,G,K,K
C,G,J,K
C,G,J,K
C,F,J,K
C,G,J,K
D,H,J,K
C,G,G,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
B,G,J,L
C,C,J,L
C,G,J,L
C,G,J,L
A,G,J,L
C,G,J,L
C,G,H,L
C,G,I,L
C,G,J,L
C,G,J,L
C,H,J,L
C,G,I,L
C,G,J,L
C,G,J,L
C,G,H,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
E,G,J,L
C,G,G,L
C,G,J,L
C,G,J,L
C,G,I,L
B,G,J,L
B,G,J,L
B,G,K,L
B,H,J,L
B,G,J,L
F,F,J,L
A,F,J,L
B,F,J,L
B,F,J,L
B,F,G,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
D,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
A,H,H,H
B,G,H,H
B,F,H,H
B,F,H,H
B,F,H,H
F,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
E,G,H,H
F,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,G,H
B,F,H,H
F,F,H,H
F,F,H,H
B,F,H,H
B,F,H,H
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
E,F,H,L
B,H,H,L
B,F,H,L
B,G,H,L
B,F,H,L
C,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,H
B,C,H,H
B,F,H,H
B,F,H,H
B,C,H,H
E,C,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,H,H,H
B,F,H,H
B,F,J,H
B,D,H,H
D,F,H,H
B,D,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
C,F,H,H
F,F,H,L
F,F,H,L
F,F,H,L
F,F,H,L
F,F,H,L
F,H,H,L
F,H,H,L
F,H,H,L
F,H,H,L
F,H,H,L
F,H,H,L
F,H,K,L
F,H,G,L
F,H,H,L
F,H,K,L
F,H,K,J
F,H,K,J
C,H,K,J
F,H,K,J
F,H,K,J
E,H,J,J
F,H,K,J
B,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,F,K,J
F,H,K,J
B,H,K,J
F,H,K,J
F,H,K,J
F,C,K,J
F,H,K,J
F,H,K,J
F,H,I,J
F,G,H,J
F,H,K,J
F,D,H,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
B,H,K,J
D,D,K,J
D,H,K,J
D,H,K,J
D,H,K,J
D,H,K,J
D,F,K,J
D,F,G,J
D,F,K,J
D,D,K,J
D,F,K,J
D,F,I,J
D,F,I,J
D,F,I,J
D,H,I,J
D,F,I,J
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
C,F,I,K
D,F,I,K
D,D,I,K
D,F,I,K
D,F,J,K
D,F,I,K
D,G,I,K
F,F,I,K
D,F,I,K
D,G,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,H,J,K
D,F,I,K
D,F,J,K
D,F,I,K
D,F,I,K
B,F,H,K
D,F,I,K
B,C,I,K
D,F,I,K
D,F,I,K
D,C,I,K
D,F,I,K
D,F,H,K
D,F,I,K
D,F,I,K
D,F,I,K
D,H,I,K
D,F,I,K
D,F,I,K
E,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,H,I,K
D,F,I,K
D,F,I,K
A,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,H,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
C,F,I,K
D,F,J,K
D,F,I,K
D,F,I,K
D,F,G,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
B,F,I,K
B,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,K,K
D,H,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,J,K
E,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,G,K
D,F,I,K
E,F,I,K
E,F,I,K
E,F,I,K
E,G,I,K
E,F,I,K
E,F,I,K
E,C,I,K
E,C,I,K
E,F,I,K
E,C,I,K
E,C,I,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,F,K,K
E,C,I,K
E,C,K,K
A,C,K,K
E,C,K,K
E,G,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
F,G,K,K
E,C,H,K
C,C,K,K
E,C,K,K
E,C,I,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,G,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
F,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
F,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
D,C,K,K
E,C,G,K
E,C,K,K
E,C,K,K
C,C,K,K
C,C,K,K
E,C,K,K
E,C,K,K
E,G,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
B,C,K,K
E,D,K,K
E,C,K,K
E,C,K,K
F,C,K,K
E,C,J,K
E,C,K,K
E,C,K,K
F,C,K,K
E,C,K,K
E,G,K,K
E,C,K,K
D,C,J,K
E,C,K,K
E,C,I,K
A,D,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,I,K
C,C,K,K
C,C,K,K
C,H,K,K
C,C,K,K
C,D,H,K
C,D,K,K
C,G,K,K
C,G,K,K
C,G,K,K
E,G,K,K
C,G,I,K
C,G,J,K
C,G,J,K
C,G,J,K
E,G,J,K
C,G,G,L
C,G,J,L
C,G,J,L
A,G,J,L
C,G,J,L
E,G,J,L
C,G,J,L
C,G,J,L
C,H,K,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,G,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,G,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,F,J,L
C,G,J,L
B,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,D,J,L
C,G,J,L
C,G,J,L
C,G,G,L
B,G,J,L
B,G,J,L
B,G,J,L
B,G,J,L
B,G,J,L
B,D,J,L
B,D,J,L
B,D,J,L
B,D,J,L
B,D,J,L
B,D,H,L
B,D,K,L
B,D,H,L
B,H,H,L
B,D,H,L
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,G,I
D,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,H,H,I
B,D,H,I
B,D,H,I
B,D,H,I
A,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,K,I
D,D,H,I
F,D,H,I
B,D,H,I
B,D,H,I
B,D,G,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,G,I
B,D,H,I
B,D,H,I
B,H,H,I
B,D,H,I
C,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,F,H,I
B,D,H,I
B,D,H,I
B,D,H,I
C,D,H,I
B,G,H,I
B,D,H,I
B,D,K,I
B,F,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
D,D,H,I
B,C,H,I
C,D,H,I
B,D,H,I
B,D,H,I
B,D,G,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,H,G,I
B,D,H,I
B,D,H,I
B,D,K,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,I,I
C,D,H,I
B,C,H,I
D,D,H,I
A,D,H,I
A,D,H,I
A,F,I,I
A,D,H,I
A,C,H,I
A,C,H,I
A,C,H,I
A,C,H,I
A,C,H,I
E,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,K,I
A,C,G,H
C,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
C,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,H,H
A,D,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
D,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
B,C,G,H
A,C,G,H
A,C,G,H
A,C,K,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
B,C,G,H
B,C,G,H
B,C,K,H
B,C,G,H
B,C,G,H
B,D,G,H
B,D,G,H
B,D,G,H
B,D,G,H
B,F,G,H
B,C,H,H
B,D,H,H
B,D,J,H
B,D,H,H
B,G,H,H
B,D,K,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
C,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,J,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
E,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,H,H,I
F,D,H,I
B,D,H,I
B,F,H,I
C,D,H,I
C,D,H,I
C,D,H,I
C,D,J,I
C,D,H,I
C,C,H,I
C,D,H,I
D,C,H,I
D,C,H,I
C,D,K,I
C,C,J,I
C,C,J,I
C,C,J,I
C,C,J,I
C,C,J,I
C,C,J,G
C,C,J,G
C,H,J,G
C,C,H,G
C,C,J,G
C,C,I,G
C,C,J,G
C,G,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,G,G
E,G,J,G
C,C,J,G
C,F,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,I,G
C,C,J,G
C,C,H,G
C,C,J,G
C,C,I,G
C,C,J,G
C,C,J,G
C,F,J,G
D,C,J,G
C,C,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,H,G
B,C,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,I
D,G,J,I
A,G,J,I
C,G,J,I
C,G,J,I
C,F,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,H,I
C,D,J,I
C,D,J,I
C,G,J,I
C,G,G,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,C,J,I
C,G,I,I
C,G,J,I
C,G,H,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
D,G,J,I
D,H,J,L
D,G,J,L
D,G,J,L
D,G,J,L
D,G,J,L
D,C,J,L
D,C,J,L
D,C,J,L
D,C,J,L
D,C,J,L
D,C,K,L
F,G,H,L
D,C,H,L
F,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,H,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,K,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,D,H,L
D,C,H,L
D,C,H,L
D,D,H,L
D,C,H,L
D,C,H,L
D,C,H,L
A,C,H,L
E,G,H,L
D,C,I,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
A,C,H,L
D,C,H,L
D,C,H,L
E,C,H,L
E,C,H,L
E,C,H,L
E,C,G,L
E,C,H,L
C,G,H,L
E,G,H,L
E,G,H,L
D,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
C,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
D,G,H,L
E,G,H,L
E,G,G,L
E,H,H,L
E,G,H,L
E,G,G,L
E,G,H,K
E,G,H,K
E,G,H,K
E,G,H,K
B,G,H,K
E,G,H,K
E,G,H,K
E,G,H,K
E,G,H,K
E,G,H,K
E,G,H,K
E,G,H,K
E,H,H,K
E,G,H,K
C,G,H,K
E,G,H,K
E,G,I,K
E,G,H,K
E,D,H,K
E,G,K,K
D,G,H,G
D,F,H,G
D,G,K,G
D,G,H,G
D,G,H,G
D,H,H,G
D,H,H,G
D,H,H,G
D,H,H,G
D,H,I,G
D,G,J,G
D,H,J,G
D,H,J,G
D,G,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,K,G
D,H,J,G
D,H,J,G
B,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,H,G
D,H,H,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,G,J,G
D,H,J,G
C,H,J,G
D,D,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,I
D,H,I,I
D,G,K,I
D,H,J,I
D,H,J,I
D,G,J,I
E,H,J,I
D,H,J,I
D,H,K,I
D,D,J,I
D,H,J,I
C,H,J,I
D,H,J,I
A,H,J,I
D,H,J,I
D,H,G,I
D,H,J,I
D,H,J,I
D,H,I,I
D,H,H,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,F,J,I
D,H,J,I
D,H,J,I
D,H,H,I
D,H,J,I
D,H,J,I
D,H,J,I
F,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,G,J,I
B,H,J,I
D,H,J,I
D,H,J,I
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,G,J,L
D,H,J,L
D,F,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,F,J,L
D,H,J,L
C,H,J,L
C,H,J,L
C,D,J,L
C,H,J,L
C,H,J,L
C,H,J,L
C,H,J,L
C,H,J,L
C,F,I,L
C,H,K,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
A,H,H,L
C,H,H,L
C,G,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,G,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,D,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,I,L
E,H,H,L
C,H,J,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
E,H,H,L
C,H,H,L
C,H,J,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
F,C,H,K
C,H,H,K
C,H,H,K
F,H,H,K
C,H,H,K
C,H,H,K
C,H,H,K
C,H,H,K
A,H,H,K
C,H,I,K
B,H,H,K
B,F,H,K
B,H,H,K
B,H,H,K
B,H,H,K
B,D,H,K
B,D,H,K
B,G,H,K
B,D,H,K
B,D,G,K
B,D,G,I
F,H,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,K,I
F,D,G,I
B,D,H,I
B,D,H,I
B,D,H,I
E,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,H,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
D,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
F,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,K,I
B,D,H,I
E,D,H,I
B,D,H,I
B,D,H,I
B,D,K,I
C,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,H,H,I
B,C,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,G,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,J,I
F,C,H,I
E,C,I,I
A,H,H,I
E,C,H,I
B,C,H,I
A,C,G,I
A,H,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,H
D,C,G,H
A,C,G,H
A,G,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
D,C,G,H
A,C,I,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,I,H
A,C,G,H
B,C,G,H
A,C,G,H
F,C,G,H
A,C,G,H
A,D,G,H
A,C,H,H
A,F,G,H
A,C,G,H
A,C,K,H
E,C,G,H
A,C,G,H
C,C,G,H
A,H,G,H
A,C,G,H
B,C,G,H
B,G,G,H
B,D,G,H
B,C,G,H
F,C,H,H
B,D,G,H
B,D,G,H
B,G,G,H
B,D,G,H
B,D,I,H
B,D,H,H
B,D,H,H
B,D,H,H
B,D,H,H
B,D,H,H
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
C,C,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,K,I
B,D,H,I
E,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,J,I
B,D,H,I
A,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,J,I
B,D,H,I
B,D,H,I
B,D,H,I
B,C,H,I
B,C,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
D,D,H,I
B,D,H,I
C,D,H,I
C,D,H,I
C,D,H,I
C,D,H,I
C,D,H,I
F,C,H,I
C,C,H,I
F,C,H,I
C,C,H,I
C,C,H,I
C,C,G,I
C,C,G,I
B,C,G,I
C,C,G,I
C,C,G,I
C,C,G,H
C,C,G,H
C,C,G,H
C,C,K,H
C,C,G,H
C,C,G,H
D,C,G,H
D,C,G,H
C,C,G,H
C,C,G,H
C,C,I,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
E,C,G,H
B,C,G,H
C,C,G,H
C,C,G,H
C,C,H,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
C,C,G,H
B,C,G,H
D,C,G,H
C,C,K,H
F,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,D,G,H
B,C,G,H
E,D,G,H
B,D,G,H
B,F,G,H
B,D,G,H
B,D,G,H
B,D,H,H
B,F,K,H
D,D,H,H
B,D,H,H
B,D,H,H
B,D,H,I
B,C,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,K,I
E,D,H,I
B,G,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,J,I
B,D,H,I
E,D,H,I
B,D,H,I
B,D,G,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
E,D,H,I
B,D,H,I
B,H,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
A,D,H,I
A,D,K,I
A,D,J,I
A,D,H,I
A,H,H,I
A,C,H,I
A,C,H,I
B,C,H,I
A,C,H,I
A,C,H,I
A,C,G,I
A,H,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,H
A,C,G,H
A,C,J,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,H,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,F,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
D,C,G,H
A,C,I,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
